address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
,"Fresher starting out with Business Analysis, and machine learning modelling based on data engineering.","['Business Analyst', 'Data Analysis', 'Business Analysis', 'Machine Learning', 'Tableau', 'Seaborn', 'Python', 'R', 'AWS VIEW', 'NodeJS']",['JJR College'],['BBA'],['2019'],['N/A'],['N/A'],['N/A'],['Biswa Pvt Ltd'],[None],['Nov 2019'],['Oct 2020'],"[['Data Analysis', 'Business Analysis']]",['Part-Time Analyst'],['N/A'],"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation",,,,,,,['Tableau'],[['Tableau Visualization']],[None],['N/A'],[None],Asst. Manager/ Manger (Administrative),Bachelor/Honors,At least 5 years,Age at least 28 years,"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","•Administration
•Health Safety and Environment
•Safety and Security Management",0.683333333,"AWS VIEW, Business Analysis, Business Analyst, Data Analysis, Machine Learning, NodeJS, Python, R, Seaborn, Tableau."
,"Proficient Entry Level Electrical Engineer with excellent technical, analytical and communication skills. Willing to relocate anywhere in the US.","['Testing', 'Troubleshooting', 'Embedded Hardware & Software', 'Microprocessors', 'Computer systems', 'Hardware & Software design', 'Digital signal processing', 'Analog and Digital Filter design', 'Reading Circuit Schematics', 'Circuit Design and Analysis', 'Digital logic', 'Soldering', 'Project management', 'Electronics', 'Low and High voltage devices', 'Low voltage power consumption', 'Power Systems Analysis', 'Active Noise Cancelling (ANC)', 'Research and Development', 'Solar PV systems Design', 'NationalElectric Code (NEC)', 'Engineering Ethics', 'Failure Analysis', 'Logistics', 'Oscilloscope', 'Logic analyzer', 'Multimeters', 'MS Visual Studio', 'MS Office', 'MAC OS', 'Matlab', 'Simulink', 'Mathcad', 'Verilog', 'Orcad', 'PSPICE', 'SolidWorks', 'AutoCAD', 'Inventor', 'PowerWorld', 'ETAP', 'HelioScope', 'C++', 'C#', 'C languages']","['Oklahoma Christian University', 'Oklahoma Christian University']","['Master of Science', 'Bachelor of Science']","['August 2015', 'April 2014']","['GPA: 3.8', 'GPA: 3.8']","['GPA', 'GPA']","['Engineering Electrical Engineering', 'Electrical Engineering']","['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['July 2015', 'October 2014', 'September 2014']","[None, None, 'August 2015']","[['Active Noise Control (ANC)', '3-D Noise Mapping', 'Passive Noise Control'], ['PowerWorld', 'ETAP', 'Three-Phase Power Systems circuit analysis', 'cost analysis'], ['AutoCAD Drafting', 'SPCC plans', 'data entry', 'communication', 'leadership']]","['N/A', 'N/A', 'Engineering Intern']","['N/A', 'N/A', 'N/A']","Machine Learning Leadership
Cross-Functional Collaboration
Strategy Development
ML/NLP Infrastructure
Prototype Transformation
ML System Design
Algorithm Research
Application Development
Dataset Selection
ML Testing
Statistical Analysis
R&D in ML/NLP
Text Representation
Data Pipeline Design
Statistical Data Analysis
Model Training
Team Collaboration
Research Reporting
Algorithm Analysis",,,,,"['English', 'French']","['N/A', 'N/A']",,,,,,Machine Learning (ML) Engineer,M.Sc in Computer Science & Engineering or in any relevant discipline from a reputed University,At least 5 year(s),,"Machine Learning Leadership
Cross-Functional Collaboration
Strategy Development
ML/NLP Infrastructure
Prototype Transformation
ML System Design
Algorithm Research
Application Development
Dataset Selection
ML Testing
Statistical Analysis
R&D in ML/NLP
Text Representation
Data Pipeline Design
Statistical Data Analysis
Model Training
Team Collaboration
Research Reporting
Algorithm Analysis",,0.683333333,"Active Noise Cancelling (ANC), Analog and Digital Filter design, AutoCAD, C languages, C#, C++, Circuit Design and Analysis, Computer systems, Digital logic, Digital signal processing, ETAP, Electronics, Embedded Hardware & Software, Engineering Ethics, Failure Analysis, Hardware & Software design, HelioScope, Inventor, Logic analyzer, Logistics, Low and High voltage devices, Low voltage power consumption, MAC OS, MS Office, MS Visual Studio, Mathcad, Matlab, Microprocessors, Multimeters, NationalElectric Code (NEC), Orcad, Oscilloscope, PSPICE, Power Systems Analysis, PowerWorld, Project management, Reading Circuit Schematics, Research and Development, Simulink, Solar PV systems Design, Soldering, SolidWorks, Testing, Troubleshooting, Verilog."
,,"['Machine Learning Engineer', 'Data Processing', 'Data Modelling', 'Data Structures', 'Deep Learning', 'Application Development', 'Python', 'Django', 'Flask', 'Kubernetes', 'C++']","['SHRI GURU GOBIND SINGHJI COLLEGE OF ENGINEERING AND TECHNOLOGY, NANED']",['B.TECH'],['2019'],[None],[None],['COMPUTERS'],"['TATA CONSULTANCY SERVICES LTD.', 'NANYANG TECHNOLOGICAL UNIVERSITY']","[None, None]","['SEP 2019', 'SEP 2018']","['TILL DATE', None]","[['Algorithm engineer', 'solution developer'], ['Developed positioning system']]","['MACHINE LEARNING ENGINEER', 'RESEARCH ASSISTANT']","['N/A', 'N/A']","Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation",['Competition'],['BITS GOA'],[None],"['RUNNER-UP, SOLINOVATE']",,,,,,,,Asst. Manager/ Manger (Administrative),Bachelor/Honors,At least 5 years,Age at least 28 years,"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","•Administration
•Health Safety and Environment
•Safety and Security Management",0.716666667,"Application Development, C++, Data Modelling, Data Processing, Data Structures, Deep Learning, Django, Flask, Kubernetes, Machine Learning Engineer, Python."
,Graduate Looking for roles related to BU analyst and machine learning.,"['Requirement Analysis', 'Machine Learning', 'Predictive Analytics', 'Python', 'Tableau', 'PowerBI', 'R', 'SQL', 'Advanced Excel', 'Business Analytics']",['Sri Venkateshwara University (SVU)'],['B.CA'],['2020'],['N/A'],['N/A'],['Computer Applications'],['CDX Infotech'],['N/A'],['August 2019'],['January 2020'],"[['Python', 'SQL', 'Tableau', 'Power BI']]",['BU Analyst Intern'],['N/A'],"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




",['Award'],['N/A'],[None],['Data Analyst Python Programming'],,,,,,,,Site Engineer,Bachelor of Science (BSc) in Civil Engineering,1 to 2 years,Age 25 to 30 years,"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




","AutoCAD
Communication and negotiation skills
Internet
MS Office",0.516666667,"Advanced Excel, Business Analytics, Machine Learning, PowerBI, Predictive Analytics, Python, R, Requirement Analysis, SQL, Tableau."
,,"['Data Science', 'Data Analytics', 'Database Management', 'Data Analysis', 'Data Mining', 'Data Modelling', 'Data Integration', 'Machine Learning', 'Statistical Modelling', 'Natural Language Processing', 'Predictive Analytics', 'Python', 'SQL', 'Flask']","['Rajiv Gandhi Proudyogiki Vishwavidyalaya (RGPV), Bhopal']",['B.Tech/B.E.'],['2019'],['N/A'],['N/A'],['Computers'],['Sadhana Consultants'],[None],['July 2019'],['Till Date'],"[['Data Acquisition', 'Data Cleaning', 'Data Integration', 'Data Transformation', 'Predictive Analytics', 'Machine Learning', 'Deep Learning', 'Classification', 'Regression', 'Clustering', 'Topic Modelling']]",['Data Scientist - Analytics & Insights'],['N/A'],"Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",,,,,,,,,,,,Executive/ Sr. Executive -IT,Bachelor of Science (BSc) in Computer Science & Engineering,3 to 5 years,Age at most 40 years,"Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",,0.65,"Data Analysis, Data Analytics, Data Integration, Data Mining, Data Modelling, Data Science, Database Management, Flask, Machine Learning, Natural Language Processing, Predictive Analytics, Python, SQL, Statistical Modelling."
,,"['TIRKS', 'Switch', 'LFACs', 'Microstation', 'ICGS / IDDS', 'Word', 'Excel', 'RequestNet', 'AARDWOLF', 'ADTRAN', 'Microsoft Outlook', 'CCP', 'WSAM Image', 'Lotus Sametime', 'Fiber Brains', 'Ringbuilder', 'Plat Indexes', 'VENUe', 'WSAM-DC Fiber', 'Traffic Control and State Highway database', 'ASSIST', 'Workforce Management systems', 'office switchphone', 'office party and event planning', 'decorating']","['Keystone Job Corps', 'Chopticon High', 'West Virginia Institute of Technology']","['Food Handler Certificate', 'High School Diploma', 'N/A']","['1981', '1980', '1983']","['N/A', 'N/A', 'N/A']","['N/A', 'N/A', 'N/A']","['Food Services', 'N/A', 'Health Education & Language Arts']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","['N/A', 'N/A', 'N/A', 'N/A', 'N/A']","['08/2006', '09/2000', '10/1995', '08/1992', '11/1989']","['12/2014', '08/2006', '09/2000', '10/1995', '08/1992']","[[], [], [], [], []]","['Engineering Assistant', 'Facilities Administrator', 'Special Clerk', 'Maintenance Administrator', 'General Clerk']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State']","iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality",['Volunteering'],['Red Cross'],[None],['Assisted with the seasonal Blood Drives'],,,['N/A'],[None],[None],['1981'],[None],Senior iOS Engineer,Bachelor of Science (BSc) in Computer Science,At least 4 years,,"iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality","iOS
iOS App Developer
iOS Application Development
iOS Development
Mobile apps Developer (iOS)
Native IOS
Swift (iOS)
Swift UI",0.583333333,"AARDWOLF, ADTRAN, ASSIST, CCP, Excel, Fiber Brains, ICGS / IDDS, LFACs, Lotus Sametime, Microsoft Outlook, Microstation, Plat Indexes, RequestNet, Ringbuilder, Switch, TIRKS, Traffic Control and State Highway database, VENUe, WSAM Image, WSAM-DC Fiber, Word, Workforce Management systems, decorating, office party and event planning, office switchphone."
,,"['Tutoring', 'Teaching', 'Mathematics', 'Algebra', 'Geometry', 'English', 'Content Management', 'Documentation', 'Middle School & High School Math', 'College Math', 'Presentation', 'Analysis', 'Grading and Evaluation', 'Problem Solving', 'ESL Students', 'Technology Integration', 'Classroom Monitoring', 'Student Assistance', 'Account Management', 'Customer Care and Satisfaction', 'Data Analysis', 'Forecasting', 'Inventory', 'Quantitative Analysis', 'Leadership', 'Operations Management', 'Procurement', 'Project Management', 'Optimization', 'C', 'C++', 'MS Office Suite', 'Google Docs', 'SQL']","['San Francisco State University', 'Yildiz Technical University']","['Master of Business Administration', 'Bachelor of Science']","['2007', '2004']","['N/A', 'N/A']","['N/A', 'N/A']","['Decision Sciences', 'Mathematical Engineering']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None, None, None, None]","['09/2015', '04/2015', '09/2005', '09/2005', '11/2004', '01/2013', '10/2011', '10/2010', '07/2007']","['Current', '05/2015', '05/2007', '09/2006', '04/2005', '02/2014', '01/2013', '10/2011', '10/2010']","[['Tutoring', 'Teaching', 'Mathematics', 'Algebra', 'Geometry', 'Statistics'], ['Tutoring', 'Teaching', 'Mathematics', 'Algebra'], ['Editing', 'Grading', 'Mathematics', 'Statistics'], ['Tutoring', 'Mathematics', 'Statistics', 'Quantitative Analysis', 'Optimization'], ['Data Analysis', 'Statistical Analysis', 'Operational Improvement'], ['Marketing', 'Content Management', 'Quality Testing'], ['Logistics', 'Data Analysis', 'Team Supervision'], ['Operations Management', 'Documentation', 'Warehouse Productivity'], ['Account Management', 'Customer Satisfaction', 'System Training']]","['Volunteer Math Tutor', 'Volunteer Math Tutor', 'Teaching Assistant', 'Mathematics and Statistics Tutor', 'Operational Excellence Lead, Google Express', 'Consultant', 'Operations Manager', 'Senior Analyst', 'Account Manager and Logistics Analyst']","['City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State']","Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting",,,,,,,,,,,,"Full Stack Developer (Python,React js)",Bachelor/Honors,3 to 7 years,,"Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting",,0.716666667,"Account Management, Algebra, Analysis, C, C++, Classroom Monitoring, College Math, Content Management, Customer Care and Satisfaction, Data Analysis, Documentation, ESL Students, English, Forecasting, Geometry, Google Docs, Grading and Evaluation, Inventory, Leadership, MS Office Suite, Mathematics, Middle School & High School Math, Operations Management, Optimization, Presentation, Problem Solving, Procurement, Project Management, Quantitative Analysis, SQL, Student Assistance, Teaching, Technology Integration, Tutoring."
,,"['Agile coach', 'Product owner', 'Team lead', 'Scrum master', 'Web application development', 'UI design', 'Relational database design', 'ASP', 'C#', 'VB.NET', 'SOAP', 'REST', 'JQuery', 'Bootstrap', 'CSS', 'HTML5', 'MSSQL', 'MYSQL', 'DTS', 'SSIS', 'SSRS', 'IIS 5', 'IIS 6', 'Agile', 'Scrum', 'Kanban', 'Objective C', 'PHP', 'Perl']","['Milwaukee Area Technical College', 'MRA']","['Associate of Science', 'Principles of Management']","['2015', '2011']","['N/A', 'N/A']","['N/A', 'N/A']","['Software Engineering', 'N/A']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['Mar 2011', 'Nov 2008', 'Nov 2006', 'Dec 2005']","['Current', 'Apr 2011', 'Dec 2008', 'Dec 2006']","[['Agile', 'Scrum', 'Technical architecture', 'Mentoring'], ['Web development', 'Agile principles', 'Mentoring'], ['Web development'], ['Maintenance', 'Tier 2 support']]","['Engineering Team Lead', 'Software Engineer', 'Web Developer', 'Jr. Software Engineer']","['City , State', 'City , State', 'City , State', 'City , State']","Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation",,,,,,,,,,,,Mechanical Designer,Bachelor’s degree in Mechanical Engineering from a reputed institute.,At least 5 years,Age at least 24 years,"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","AutoCAD
Solidworks",0.716666667,"ASP, Agile, Agile coach, Bootstrap, C#, CSS, DTS, HTML5, IIS 5, IIS 6, JQuery, Kanban, MSSQL, MYSQL, Objective C, PHP, Perl, Product owner, REST, Relational database design, SOAP, SSIS, SSRS, Scrum, Scrum master, Team lead, UI design, VB.NET, Web application development."
,,"['Budget forecasting expertise', 'Analytical reasoning', 'Account reconciliation expert', 'Strong organizational skills', 'General ledger accounting', 'Expert in customer relations', 'Flexible team player', 'Advanced computer proficiency (PC and Mac)', 'Performed debit, credit and total accounts on computer spreadsheets/databases, using specialized accounting software.', 'Received, recorded, and banked cash, checks, and vouchers as well as reconciled records of bank transactions.', 'Worked with management to document and offset unusual expense variances in their respective areas.', 'Assisted the CFO with the production of the monthly financials, management reports and board packages.', 'Coded the general ledger and processed vendor invoice payments.', 'Researched and resolved billing and invoice problems.', 'Account reconciliations', 'Accounting', 'Accountant', 'accounting systems', 'accounting system', 'Accounts payable', 'Adobe Acrobat', 'agency', 'Balance', 'banking', 'Budget analysis', 'budget', 'bi', 'cash handling', 'clerical', 'contracts', 'cost accounting', 'Database', 'fax', 'FDS', 'Finance', 'Financial', 'Financial analysis', 'financial management', 'financial operations', 'financial reports', 'financial statements', 'fiscal management', 'forecasting', 'functional', 'fund accounting', 'funds', 'General Ledger', 'Government', 'grants', 'Innovation', 'maintains inventory', 'inventory', 'leadership skills', 'Macintosh', 'Mainframe', 'managerial', 'managerial accounting', 'Access', 'Microsoft Access', 'Microsoft Excel', 'Excel', 'Microsoft Office software', 'Office', 'Outlook', 'PowerPoint', 'Publisher', 'Windows', 'Word', 'Monitors', 'newsletter', 'Payroll', 'IBM-PC', 'copier', 'Policies', 'processes', 'profit', 'Program Development', 'proposals', 'QuickBooks', 'reconciling', 'record keeping', 'repairs', 'reporting', 'scanner', 'technical support', 'phone', 'time management', 'type', 'written', 'annual reports', 'year-end']","['Troy University', 'Columbus State University']","[""Master's"", 'BBA']","['January 2014', 'December 2009']","['N/A', 'N/A']","['N/A', 'N/A']","['Business Administration', 'Accounting Management']","['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['04/2016', '04/2010', '04/2006']","['Current', '04/2016', 'Current']","[['Advanced computer proficiency (PC and Mac)', 'General ledger accounting', 'Researched and resolved billing and invoice problems'], ['Revised and streamlined inefficient work procedures with automation software', 'Reduced time and costs and increased efficiency by introducing new accounting procedures', 'Executed accounts receivable reporting enhancements and reconciliation procedures'], ['Developed and implemented a Microsoft Excel Financial Database system for streamlining all financial and charitable contributions record system for the Church']]","['Accountant', 'Accounting Clerk', 'Church Administrator']","['City, State', 'City, State', 'City, State']","Design Review
Coordination
Proposal Preparation
Feasibility Analysis
Software Utilization
Supervision
Technical Support
Submission Review
Progress Reporting
Compliance
Site Visits",,,,,,,,,,,,Civil Engineer,B.Sc in Civil Engineering from a reputed university.,At least 5 years,Age at least 30 years,"Design Review
Coordination
Proposal Preparation
Feasibility Analysis
Software Utilization
Supervision
Technical Support
Submission Review
Progress Reporting
Compliance
Site Visits","AutoCAD
ETABS
Microsoft Office Suite
MS Project",0.85,"Access, Account reconciliation expert, Account reconciliations, Accountant, Accounting, Accounts payable, Adobe Acrobat, Advanced computer proficiency (PC and Mac), Analytical reasoning, Assisted the CFO with the production of the monthly financials, management reports and board packages., Balance, Budget analysis, Budget forecasting expertise, Coded the general ledger and processed vendor invoice payments., Database, Excel, Expert in customer relations, FDS, Finance, Financial, Financial analysis, Flexible team player, General Ledger, General ledger accounting, Government, IBM-PC, Innovation, Macintosh, Mainframe, Microsoft Access, Microsoft Excel, Microsoft Office software, Monitors, Office, Outlook, Payroll, Performed debit, credit and total accounts on computer spreadsheets/databases, using specialized accounting software., Policies, PowerPoint, Program Development, Publisher, QuickBooks, Received, recorded, and banked cash, checks, and vouchers as well as reconciled records of bank transactions., Researched and resolved billing and invoice problems., Strong organizational skills, Windows, Word, Worked with management to document and offset unusual expense variances in their respective areas., accounting system, accounting systems, agency, annual reports, banking, bi, budget, cash handling, clerical, contracts, copier, cost accounting, fax, financial management, financial operations, financial reports, financial statements, fiscal management, forecasting, functional, fund accounting, funds, grants, inventory, leadership skills, maintains inventory, managerial, managerial accounting, newsletter, phone, processes, profit, proposals, reconciling, record keeping, repairs, reporting, scanner, technical support, time management, type, written, year-end."
,,"['Administrative support', 'AP', 'Critical thinking', 'Doors', 'Engineer', 'Senior Management', 'Forms', 'Functional', 'Leadership', 'Machinery', 'Navy', 'Oil', 'Organizational', 'Pearl', 'Personnel', 'Personnel management', 'Pick', 'Problem solving', 'Progress', 'Project management', 'Proposals', 'Quality assurance', 'Repairs', 'Reporting', 'Requirement', 'Switches', 'Time management', 'Troubles', 'Technical review', 'Blueprint understanding', 'Project support', 'Document control', 'Engineering operational functions', 'SharePoint', 'Manufacturing systems integration', 'Team management']","['State of Ohio', 'Navy', 'Navy', 'Navy', 'Navy', 'Navy', 'Navy', 'Navy', 'Navy', 'Navy', 'Navy']","['GED', 'A-651-0118, Engineering Common Core', 'A-651-0120, Engineering Mechanical', 'A-652-0298, Gas Turbine Mechanical/Electrical A School', 'A-651-0119, Engineering Electrical', 'A-652-0240, SHIPBD GAGE CAL', 'A-495-0018, SHIPBOARD FIREFIGHTING', 'A-652-0188, Waste Heat Boilers', 'A-012-0077, Class Facilitator Instructional Delivery Continuum', 'G-651-0613, MACHINERY CONTROL SYSTEM', 'J-500-0029, Marine Maintenance And Ship Repair 3-M System Coordinator/Inspector']","['09/2000', '02/2002', '03/2002', '05/2002', '08/2002', '08/2003', '09/2009', '02/2010', '01/2011', '02/2015', '02/2019']","[None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None, None, None]","['N/A', 'Engineering', 'Basic Propulsion Equipment', 'Gas Turbine Mechanical', 'Electrical', 'SHIPBD GAGE CAL', 'SHIPBOARD FIREFIGHTING', 'Waste Heat Boilers', 'Class Facilitator Instructional', 'MACHINERY CONTROL SYSTEM', 'Marine Maintenance And Ship Repair']","['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['01/2019', '06/2014', '10/2007']","['N/A', '12/2018', '11/2010']","[['Technical expertise', 'Problem solving', 'Management', 'Equipment repairs', 'Maintenance', 'Leadership', 'Time management', 'Engineering'], ['Project scheduling', 'Electrical installations', 'Leadership', 'Compliance', 'Training', 'Mentoring'], ['Support', 'Safety regulations', 'Permit acquisition', 'Scheduling', 'Training', 'Mentoring']]","['Engineering Assistant', 'Electrical Superintendent', 'Engineering Assistant']","['City, State', 'City, State', 'City, State']","iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality",,,,,,,,,,,,Senior iOS Engineer,Bachelor of Science (BSc) in Computer Science,At least 4 years,,"iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality","iOS
iOS App Developer
iOS Application Development
iOS Development
Mobile apps Developer (iOS)
Native IOS
Swift (iOS)
Swift UI",0.64,"AP, Administrative support, Blueprint understanding, Critical thinking, Document control, Doors, Engineer, Engineering operational functions, Forms, Functional, Leadership, Machinery, Manufacturing systems integration, Navy, Oil, Organizational, Pearl, Personnel, Personnel management, Pick, Problem solving, Progress, Project management, Project support, Proposals, Quality assurance, Repairs, Reporting, Requirement, Senior Management, SharePoint, Switches, Team management, Technical review, Time management, Troubles."
"Chicago, IL",Graduate of computer science with experience working across the full-stack of software development. Looking for a role where I can grow and learn from experienced team members while drawing on project experience I have already successfully executed.,"['JavaScript (Angular)', 'HTML/ CSS', 'Python (Django)', 'SQL (PostgreSQL, Oracle)', 'REST APIs', 'Git']",['University of Illinois Chicago'],['B.S.'],['2020'],['3.9'],['GPA'],['Computer Science'],['Book of the Month'],[None],['April 2019'],['September 2019'],[None],['Web Developer Intern'],"['Chicago, IL']","Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting",['Club Membership'],['Computer Science Club'],[None],['Co-founder'],,,,,,,,Database Administrator (DBA),Bachelor of Science (BSc) in Computer Science,At least 1 year,Age 25 to 40 years,"Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting","ASP.NET MVC Strong understanding of database design
Database Administrator (DBA)
Database management
Elasticsearch
MongoDB
MySQL database
NoSQL database
REDIS",0.85,"Git, HTML/ CSS, JavaScript (Angular), Python (Django), REST APIs, SQL (PostgreSQL, Oracle)."
,,"['Tutoring', 'Teaching', 'Mathematics', 'Algebra', 'Geometry', 'English', 'Content Management', 'Documentation', 'Middle School & High School Math', 'College Math', 'Presentation', 'Analysis', 'Grading and Evaluation', 'Problem Solving', 'ESL Students', 'Technology Integration', 'Classroom Monitoring', 'Student Assistance', 'Account Management', 'Customer Care and Satisfaction', 'Data Analysis', 'Forecasting', 'Inventory', 'Quantitative Analysis', 'Leadership', 'Operations Management', 'Procurement', 'Project Management', 'Optimization', 'C', 'C++', 'MS Office Suite', 'Google Docs', 'SQL']","['San Francisco State University', 'Yildiz Technical University']","['Master of Business Administration', 'Bachelor of Science']","['2007', '2004']","['N/A', 'N/A']","['N/A', 'N/A']","['Decision Sciences', 'Mathematical Engineering']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None, None, None, None]","['09/2015', '04/2015', '09/2005', '09/2005', '11/2004', '01/2013', '10/2011', '10/2010', '07/2007']","['Current', '05/2015', '05/2007', '09/2006', '04/2005', '02/2014', '01/2013', '10/2011', '10/2010']","[['Tutoring', 'Teaching', 'Mathematics', 'Algebra', 'Geometry', 'Statistics'], ['Tutoring', 'Teaching', 'Mathematics', 'Algebra'], ['Editing', 'Grading', 'Mathematics', 'Statistics'], ['Tutoring', 'Mathematics', 'Statistics', 'Quantitative Analysis', 'Optimization'], ['Data Analysis', 'Statistical Analysis', 'Operational Improvement'], ['Marketing', 'Content Management', 'Quality Testing'], ['Logistics', 'Data Analysis', 'Team Supervision'], ['Operations Management', 'Documentation', 'Warehouse Productivity'], ['Account Management', 'Customer Satisfaction', 'System Training']]","['Volunteer Math Tutor', 'Volunteer Math Tutor', 'Teaching Assistant', 'Mathematics and Statistics Tutor', 'Operational Excellence Lead, Google Express', 'Consultant', 'Operations Manager', 'Senior Analyst', 'Account Manager and Logistics Analyst']","['City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State']","Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration",,,,,,,,,,,,Project Coordinator (Civil),•Bachelor of Business Administration (BBA) in Human Resource Management,5 to 10 years,Age 30 to 40 years,"Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration","Auto CAD 2D 3D
Civil 3D
Civil Construction
Civil Engineering",0.85,"Account Management, Algebra, Analysis, C, C++, Classroom Monitoring, College Math, Content Management, Customer Care and Satisfaction, Data Analysis, Documentation, ESL Students, English, Forecasting, Geometry, Google Docs, Grading and Evaluation, Inventory, Leadership, MS Office Suite, Mathematics, Middle School & High School Math, Operations Management, Optimization, Presentation, Problem Solving, Procurement, Project Management, Quantitative Analysis, SQL, Student Assistance, Teaching, Technology Integration, Tutoring."
