address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
,"My full name is Kailie Marie Mahea'lani Graciidis. I am an ambitious 20 year old and also a part-time student at Bellevue College. I have a desire to work in the ocean one day and to also manage my own online company, but have yet to choose the right major(s) towards those goals.","['Ability to make decisions and solve problems', 'Ability to work in a team structure', 'Attention to detail', 'Balanced', 'Computer proficient', 'Dependable', 'Determined', 'Educated', 'Fast learner', 'Flexible', 'Friendly', 'Hardworking', 'Honest', 'Issue resolution', 'Interpersonal skills', 'Kind', 'Outgoing', 'Quick on my feet & with my hands', 'Reliable', 'Strong verbal communication', 'Time management', 'Very organized & energetic', 'art', 'critical thinking', 'Electrical Engineering', 'electrical systems', 'forklifts', 'Java', 'logo', 'machinery', 'meetings', 'windows', 'window', 'works', 'next', 'pick', 'processes', 'protocols', 'quality', 'quality assurance', 'Quick', 'Fast learner', 'reading', 'safety', 'sales', 'television', 'Time management']","['Bellevue College', 'Mount Si High School']","['N/A', 'High School Diploma']","['N/A', '2014']","['N/A', 'N/A']","['N/A', 'N/A']","['N/A', 'N/A']","['Stanbury Electrical Engineering', 'Company Name', 'BigFoot Java', 'Company Name']","[None, None, None, None]","['06/2012', '08/2013', '06/2014', 'N/A']","['06/2013', '11/2013', '10/2014', 'N/A']","[['Technical drawing', 'Electrical systems', 'Safety protocols', 'Quality assurance', 'Documentation'], ['Communication', 'Organization', 'Customer service'], ['Customer service', 'Time management', 'Organization', 'Communication'], ['Childcare', 'Time management', 'Organization', 'Reliability']]","['Engineering assistant', 'Receptionist', 'Receptionist and Barista', 'Nanny']","['N/A', 'N/A', 'N/A', 'N/A']","Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning",,,,,,,,,,,,Data Engineer,Bachelor of Science (BSc),5 to 8 years,,"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning","Azure
Big Data
Data Analytics
ETL Tools
Power BI
SQL",0.316666667,"Ability to make decisions and solve problems, Ability to work in a team structure, Attention to detail, Balanced, Computer proficient, Dependable, Determined, Educated, Electrical Engineering, Fast learner, Fast learner, Flexible, Friendly, Hardworking, Honest, Interpersonal skills, Issue resolution, Java, Kind, Outgoing, Quick, Quick on my feet & with my hands, Reliable, Strong verbal communication, Time management, Time management, Very organized & energetic, art, critical thinking, electrical systems, forklifts, logo, machinery, meetings, next, pick, processes, protocols, quality, quality assurance, reading, safety, sales, television, window, windows, works."
,I am a Post Graduate having knowledge of industry-level Machine Learning problems and Research topics. I currently work as a Machine Learning Engineer and I want to keep exploring such opportunities.,"['Machine Learning Engineering', 'Algorithm development', 'Python', 'Data Arbitration', 'Neural Networks', 'PyTorch', 'Pattern Recognition', 'Chatbot']","['St Josephs College of Arts And Science Bengaluru', 'Loyola Academy Degree & PG College, Hyderabad']","['B.Sc', 'M.Sc']","['2018', '2020']","['N/A', 'N/A']","['N/A', 'N/A']","['Computer Science Engineering', 'Big Data Analytics']",['ERC Solution'],['N/A'],['Jan 2020'],['Ongoing'],"[['Machine Learning', 'Feature Selection', 'Classification', 'Project Management']]",['Associate Machine Learning Engineer'],['N/A'],"Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks",,,,,,,,,,,,Executive - VAT,BBA in Accounting and Finance,1 to 3 years,,"Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks",VAT and Tax,0.55,"Algorithm development, Chatbot, Data Arbitration, Machine Learning Engineering, Neural Networks, Pattern Recognition, PyTorch, Python."
,Graduate Looking for roles related to BU analyst and machine learning.,"['Requirement Analysis', 'Machine Learning', 'Predictive Analytics', 'Python', 'Tableau', 'PowerBI', 'R', 'SQL', 'Advanced Excel', 'Business Analytics']",['Sri Venkateshwara University (SVU)'],['B.CA'],['2020'],['N/A'],['N/A'],['Computer Applications'],['CDX Infotech'],['N/A'],['August 2019'],['January 2020'],"[['Python', 'SQL', 'Tableau', 'Power BI']]",['BU Analyst Intern'],['N/A'],"Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge",['Award'],['N/A'],[None],['Data Analyst Python Programming'],,,,,,,,Network Support Engineer,"Diploma, Bachelor/Honors",At least 3 years,Age 25 to 35 years,"Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge","CCNA (Cisco Certified Network Associate)
GPON
Hardware & Networking
IIG
ISP
IT Enabled services
OLT and ONU",0.693333333,"Advanced Excel, Business Analytics, Machine Learning, PowerBI, Predictive Analytics, Python, R, Requirement Analysis, SQL, Tableau."
,Looking for roles related to application development in Machine Learning.,"['Business Analyst', 'Data Analytics', 'Data Cleansing', 'Business Analysis', 'Risk Analysis', 'Statistical Analysis', 'Deep Learning', 'Machine Learning', 'Python', 'Numpy']",['PGG College Mysore'],['B.BA'],['2019'],['N/A'],['N/A'],['N/A'],['ZigSAW'],['N/A'],['Apr 2019'],['Dec 2020'],[['Machine Learning']],['SDE and Business Analyst Trainee'],['N/A'],"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication",,,,,,,,,,,,Business Development Executive,Bachelor/Honors,1 to 3 years,Age 22 to 30 years,"Apparel Sourcing
Quality Garment Sourcing
Reliable Partner
Buyer/Vendor Communication","Fast typing skill
IELTSInternet browsing & online work ability.",0.533333333,"Business Analysis, Business Analyst, Data Analytics, Data Cleansing, Deep Learning, Machine Learning, Numpy, Python, Risk Analysis, Statistical Analysis."
,,"['Machine Learning', 'Python', 'SQL', 'Artificial Intelligence', 'Business Analytics', 'Data Extraction', 'Data Analysis', 'Python', 'Haskell', 'Flutter', 'Android']","['D&D University, Daman and Diu']",['B.Tech'],['2018'],['N/A'],['N/A'],['N/A'],['AdSense Media'],['N/A'],['August 2018'],['Till Date'],"[['Machine Learning', 'Data Analysis', 'Data Science']]",['Machine Learning Developer'],['N/A'],"Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge",['Course Work'],['John Hopkins University'],['N/A'],['Data Science'],,,,,,,,Network Support Engineer,"Diploma, Bachelor/Honors",At least 3 years,Age 25 to 35 years,"Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge","CCNA (Cisco Certified Network Associate)
GPON
Hardware & Networking
IIG
ISP
IT Enabled services
OLT and ONU",0.76,"Android, Artificial Intelligence, Business Analytics, Data Analysis, Data Extraction, Flutter, Haskell, Machine Learning, Python, Python, SQL."
,,"['Data Analytics', 'Natural Language Processing', 'Production Engineering', 'Production Analytics', 'Tableau', 'Machine Learning', 'Python', 'NLTK']",['SMV Institute of Technology'],['B.Tech'],['2019'],['N/A'],['N/A'],['Electrical and Electronics'],['Mahindra Ltd'],['N/A'],['2019'],['TILL DATE'],"[['Data Analytics', 'Production Engineering', 'Machine Learning']]",['Assistant Analyst'],['N/A'],"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution",['Course'],['Google'],['N/A'],['Beginner'],,,,,,,,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",Bachelor/Honors,4 to 5 years,,"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution","Cisco
Linux
Operation & Maintenance of Server",0.76,"Data Analytics, Machine Learning, NLTK, Natural Language Processing, Production Analytics, Production Engineering, Python, Tableau."
,,"['Data Analyst', 'Database Management', 'Data Integration', 'Machine Learning', 'Natural Language Processing', 'Artificial Intelligence', 'Deep Learning', 'Python', 'SQL', 'Data Science', 'Tableau', 'PowerBi', 'Business Analysis', 'AWS Lambda', 'Spark', 'PySpark', 'Azure', 'SQL Server']","['Madras University', 'SRM University (SRMU)']","['B.Com', 'MBA']","['2017', '2019']","['N/A', 'N/A']","['N/A', 'N/A']","['Commerce', 'N/A']",['Geakminds Inc'],['N/A'],['Jan 2018'],['Ongoing'],"[['Data Science', 'Machine Learning', 'Statistical Analysis', 'Azure', 'Python', 'SQL']]",['Associate Data Science Engineer'],['N/A'],"Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution",['Certification'],['Udacity'],['N/A'],['Data Analyst Nano Degree'],,,,,,,,"Manager- Human Resource Management (HRM)
","Masters degree in any discipline, Bachelor of Business Administration (BBA)",5 to 6 years,Age 25 to 40 years,"Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution","HRM Report
Human Resource Management
NGO",0.75,"AWS Lambda, Artificial Intelligence, Azure, Business Analysis, Data Analyst, Data Integration, Data Science, Database Management, Deep Learning, Machine Learning, Natural Language Processing, PowerBi, PySpark, Python, SQL, SQL Server, Spark, Tableau."
,,"['account reconciliation', 'accounting', 'accountant', 'accounting system', 'AR', 'budget', 'business objects', 'closing', 'Contracts', 'financial', 'financial analysis', 'financial controls', 'financial operations', 'financial reports', 'financial statements', 'GL', 'Grants', 'inventory', 'invoicing', 'ledger', 'Macros', 'Access', 'Excel', 'Microsoft Office', 'office', 'Outlook', 'PowerPoint', 'Word', 'Monitors', 'operating systems', 'PeopleSoft', 'policies', 'processes', 'procurement', 'reporting', 'Research', 'SAP', 'Sarbanes-Oxley', 'training materials', 'view']","['Prairie View A&M University', 'Prairie View A&M University']","['Masters of Science', 'BBA']","['2009', 'N/A']","['N/A', 'N/A']","['N/A', 'N/A']","['Accounting', 'Accounting']","['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['08/2014', '12/2012', '01/2010']","['Current', '08/2014', '02/2012']","[['financial reports', 'financial models', 'financial analysis', 'reconciliation', 'budget', 'financial controls', 'invoice', 'training materials', 'Macros', 'SAP', 'PeopleSoft'], ['accounting', 'financial statements', 'reporting', 'journal ledger', 'P&L', 'financial analysis', 'GAAP', 'account reconciliation'], ['accounting', 'auditing', 'software applications', 'financial training', 'internal controls', 'GAAP', 'Sarbanes-Oxley']]","['Accountant', 'Staff Accountant', 'Accountant /Auditor']","['City , State', 'City , State', 'City , State']","Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance","['Community Activities', 'Professional Society']","['Phi Beta Lambda and National Association of Black Accountants', ""Texas Society of CPA's Beta Gamma Sigma Greater Women's Chamber of Society""]","[None, None]","['Participant', 'Member']",,,,,,,,Mechanical Engineer,"Bachelor of Science (BSc) in Mechanical Engineering, Diploma in Mechanical",2 to 5 years,Age 25 to 40 years,"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance","Maintenance  and Troubleshooting
Mechanical",0.35,"AR, Access, Contracts, Excel, GL, Grants, Macros, Microsoft Office, Monitors, Outlook, PeopleSoft, PowerPoint, Research, SAP, Sarbanes-Oxley, Word, account reconciliation, accountant, accounting, accounting system, budget, business objects, closing, financial, financial analysis, financial controls, financial operations, financial reports, financial statements, inventory, invoicing, ledger, office, operating systems, policies, processes, procurement, reporting, training materials, view."
,Adept at extracting and combining data from multiple sources to come up with KPIs which have a direct impact on the bottom line of a project.,"['Data Analysis', 'Data Visualization', 'Deep Learning', 'Machine Learning', 'Adobe Analytics', 'Excel', 'Matplotlib', 'Python']",['Maulana Abul University'],['B.tech'],['2019'],['N/A'],['N/A'],['IT'],['Tata Sons'],['N/A'],['Apr 2019'],['Till date'],"[['Data Analysis', 'Data Visualization', 'Business Intelligence']]",['Analyst Support'],['N/A'],"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance",,,,,,,,,,,,Mechanical Engineer,"Bachelor of Science (BSc) in Mechanical Engineering, Diploma in Mechanical",2 to 5 years,Age 25 to 40 years,"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance","Maintenance  and Troubleshooting
Mechanical",0.45,"Adobe Analytics, Data Analysis, Data Visualization, Deep Learning, Excel, Machine Learning, Matplotlib, Python."
,Data analyst actively seeking job roles related to data science and machine learning.,"['Data Analysis', 'Data Mining', 'Data Modeling', 'Data Processing', 'Machine Learning', 'Natural Language Processing', 'Artificial Intelligence', 'Statistics', 'SQL', 'Tableau', 'PowerBI']",['Bhimrao Sen College'],['BCA'],['2018'],[None],[None],[None],['TUC'],[None],['Jan 2018'],['Nov 2020'],"[['SQL', 'Tableau', 'Power BI']]",['Data Analyst'],[None],"Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution",['Other'],['IBM data Analytics'],[None],[None],,,,,,,,"Manager- Human Resource Management (HRM)
","Masters degree in any discipline, Bachelor of Business Administration (BBA)",5 to 6 years,Age 25 to 40 years,"Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution","HRM Report
Human Resource Management
NGO",0.35,"Artificial Intelligence, Data Analysis, Data Mining, Data Modeling, Data Processing, Machine Learning, Natural Language Processing, PowerBI, SQL, Statistics, Tableau."
,"As a research assistant I always try to define new boundaries and work in a meticulous way to figure out solutions. I have used Machine Learning as a base for our product design to synthesis chemical architectures and their reaction, right now I would like to be involved more on the application development side and was looking for an opportunity that did such.","['MATLAB', 'Python', 'Aspen', 'Minitab', 'Catalysis', 'Research Analysis', 'Data Analytics', 'Deep Learning', 'Machine Learning', 'Process Optimization', 'Research Scientist', 'Chemical Engineering', 'Compound Synthesis']","['KSV University Kochi', 'KSV University Kochi']","['B.Tech', 'M.Tech']","['2017', '2019']","['N/A', 'N/A']","['N/A', 'N/A']","['Chemical Engineering', 'Chemical Synthesis']",['SK Jadodia Labs'],['N/A'],['January 2019'],['Ongoing'],"[['Machine Learning', 'Clustering', 'Algorithmic Synthesis']]",['Chemical Synthesis Research Assistant'],['N/A'],"Machine Learning Leadership
Cross-Functional Collaboration
Strategy Development
ML/NLP Infrastructure
Prototype Transformation
ML System Design
Algorithm Research
Application Development
Dataset Selection
ML Testing
Statistical Analysis
R&D in ML/NLP
Text Representation
Data Pipeline Design
Statistical Data Analysis
Model Training
Team Collaboration
Research Reporting
Algorithm Analysis",,,,,,,"['MATLAB', 'Machine Learning', 'Data Science Using Python']","[None, None, None]","[None, None, None]","['N/A', 'N/A', 'N/A']","[None, None, None]",Machine Learning (ML) Engineer,M.Sc in Computer Science & Engineering or in any relevant discipline from a reputed University,At least 5 year(s),,"Machine Learning Leadership
Cross-Functional Collaboration
Strategy Development
ML/NLP Infrastructure
Prototype Transformation
ML System Design
Algorithm Research
Application Development
Dataset Selection
ML Testing
Statistical Analysis
R&D in ML/NLP
Text Representation
Data Pipeline Design
Statistical Data Analysis
Model Training
Team Collaboration
Research Reporting
Algorithm Analysis",,0.85,"Aspen, Catalysis, Chemical Engineering, Compound Synthesis, Data Analytics, Deep Learning, MATLAB, Machine Learning, Minitab, Process Optimization, Python, Research Analysis, Research Scientist."
,,"['Data Analytics', 'Artificial Intelligence', 'Data Visualization', 'Machine Learning', 'Python', 'Data Wrangling', 'Featurization', 'Heuristics', 'Data Structures']","['Punjabi University, Patiala']",['B.Tech'],['2019'],['N/A'],['N/A'],['Electronics and Communication'],['JP Informatics'],['N/A'],['Feb 2020'],['Oct 2020'],"[['Database Management', 'Recommender System', 'Data Cleaning']]",['Intern'],['N/A'],"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




",['Awards'],['Google'],['N/A'],['Analytics for Beginners'],,,,,,,,Site Engineer,Bachelor of Science (BSc) in Civil Engineering,1 to 2 years,Age 25 to 30 years,"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




","AutoCAD
Communication and negotiation skills
Internet
MS Office",0.35,"Artificial Intelligence, Data Analytics, Data Structures, Data Visualization, Data Wrangling, Featurization, Heuristics, Machine Learning, Python."
,Seeking challenging opportunity in the field of data science and data analytics where I can utilize my skills and knowledge to contribute for the growth of the organization,"['Python', 'MySQL', 'Tensorflow', 'Keras', 'Machine Learning', 'Deep Learning']","['CIT, Calicut']",['B.Tech'],['2019'],['N/A'],['N/A'],['Metallurgy'],['JP Chand and Co'],['N/A'],['May 2020'],['Oct 2020'],"[['Python', 'Machine Learning']]",['Intern'],['N/A'],"Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking",,,,,,,,,,,,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",Master of Business Administration (MBA),At least 3 years,,"Trade Marketing Executive
Brand Visibility, Sales Targets
Field Marketing, Campaigns, Product Distribution
Brand Head
Excel, KPIs Tracking","Brand Promotion
Campaign Management
Field Supervision
Merchandising
promotional activities
Trade Marketing",0.683333333,"Deep Learning, Keras, Machine Learning, MySQL, Python, Tensorflow."
,,"['PLC', 'IEC 61131 (Ladder Logic, Functional Block Diagram, Structured Text, Instruction List.)', 'Java', 'C', 'Visual Basic', 'VHDL', 'PSpice', 'Assembly (Intel, Motorola, TI)', 'Labview', 'AutoCAD', 'Inventor', 'Matlab', 'Microsoft Office', 'PSIM', 'Easy Power', 'Xilinx ISE', 'Printed Circuit Board CAD (Protel)', 'Siemens Step 7', 'Wago CoDeSys', 'Allen Bradley RSLogix', 'ERP (Alliance, Global Shop, XA, SAP)', 'API', 'automation', 'budgeting', 'cabling', 'CAD', 'Conversion', 'client', 'clients', 'DC', 'Designing', 'flash', 'Functional', 'hardware design', 'HP', 'HVAC', 'instruction', 'Intel', 'microprocessor', 'Modeling', 'Motorola', 'Power distribution', 'power generation', 'processes', 'Programming', 'proposals', 'Renovation', 'renovations', 'safety', 'scheduling', 'schematics', 'Siemens', 'simulation', 'staff management', 'Structured', 'Supervising', 'switchgear', 'tender', 'troubleshoot', 'troubleshooting', 'validation']",['University of Oklahoma'],['Bachelor of Science'],['2006'],['3.73'],['GPA'],['Electrical and Computer Engineering'],"['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None]","['December 2014', 'May 2011', 'October 2008', 'August 2006', 'January 2005']","['Current', 'December 2014', 'May 2011', 'October 2008', 'August 2006']","[['PLC', 'ERP', 'AutoCAD', 'staff management', 'budgeting', 'scheduling'], ['Modeling', 'hardware design', 'simulation', 'verification', 'validation'], ['Designing', 'supervising', 'technical studies', 'trouble shooting'], ['power distribution', 'construction', 'HVAC'], ['design', 'implementation', 'microprocessor']]","['Engineering Supervisor', 'Electrical Design Engineer', 'Project Engineer', 'Facility Engineer', 'Automation Engineer, Intern']","['City , State', 'City , State', 'City , State', 'City , State', 'City , State']","Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",,,,,,,,,,,,Executive/ Sr. Executive -IT,Bachelor of Science (BSc) in Computer Science & Engineering,3 to 5 years,Age at most 40 years,"Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",,0.916666667,"API, Allen Bradley RSLogix, Assembly (Intel, Motorola, TI), AutoCAD, C, CAD, Conversion, DC, Designing, ERP (Alliance, Global Shop, XA, SAP), Easy Power, Functional, HP, HVAC, IEC 61131 (Ladder Logic, Functional Block Diagram, Structured Text, Instruction List.), Intel, Inventor, Java, Labview, Matlab, Microsoft Office, Modeling, Motorola, PLC, PSIM, PSpice, Power distribution, Printed Circuit Board CAD (Protel), Programming, Renovation, Siemens, Siemens Step 7, Structured, Supervising, VHDL, Visual Basic, Wago CoDeSys, Xilinx ISE, automation, budgeting, cabling, client, clients, flash, hardware design, instruction, microprocessor, power generation, processes, proposals, renovations, safety, scheduling, schematics, simulation, staff management, switchgear, tender, troubleshoot, troubleshooting, validation."
,I am an assistant software engineer working on cloud-based solutions. After working on a couple of Machine Learning application evaluations and deployment I got really engrossed into the domain and would like to work more towards improving myself.,"['Machine Learning Engineer', 'C++', 'Technical Documentation', 'Natural Language Processing', 'SQL', 'Tableau', 'Python', 'AWS', 'Azure', 'SAP', 'OracleDB', 'Heroku']","['KLE College of Engineering, Belagavi']",['B.Tech'],['2018'],['N/A'],['N/A'],['Telecommunication'],['VoyaGenius Labs'],['N/A'],['Dec 2018'],['Ongoing'],"[['Machine Learning', 'Geocoding']]",['Software Developer (ML)'],['N/A'],"Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",,,,,,,,,,,,Executive/ Sr. Executive -IT,Bachelor of Science (BSc) in Computer Science & Engineering,3 to 5 years,Age at most 40 years,"Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support",,0.716666667,"AWS, Azure, C++, Heroku, Machine Learning Engineer, Natural Language Processing, OracleDB, Python, SAP, SQL, Tableau, Technical Documentation."
,,"['Internet', 'Microsoft Office', 'MS Word', 'MS Power Point', 'MS Excel', 'Pivot Tables', 'Spreadsheets', 'Macros', 'Business Objects', 'Lombardi', 'Eagle Accounting System', 'PEGA', 'DRAS', 'Workbench', 'Account reconciliations', 'Detail-oriented', 'Variance analysis', 'Analytical', 'Expert in MS Office Suite', 'Account reconciliation expert', 'Effective time management', 'Complex problem solving', 'Superior research skills', 'MS Office: Database', 'MS Office: V-look up', 'MS Office: Pivot tables', 'MS Office: Outlook', 'Company Platforms: Business Objects', 'Company Platforms: Workbench', 'Company Platforms: Eagle', 'Company Platforms: Pega', 'Company Platforms: Lombardi', 'Company Platforms: DRAS']","['University of Delaware', 'University of Delaware']","['Master of Business Administration', 'Bachelor of Science']","['2011', '2008']","['N/A', 'N/A']","[None, None]","['Finance', 'Medical Technology']","['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['10/2012', '11/2011', '07/2008']","['11/2015', '03/2012', '03/2012']","[['Eagle', 'IAX', 'Business Objects', 'Lombardi', 'Workbench Reports'], ['Finance Projects', 'Audited bank accounts', 'Performed quality assurance', 'Reconciled quality assurance results'], ['Clinical Microbiology', 'Ordering', 'Processing', 'Plating and culturing', 'Performing tests', 'Performing daily maintenance', 'Running quality control']]","['Investment Accountant', 'AML Compliance Officer', 'Medical Technologist']","['City, State', 'City, State', 'City, State']","Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation",,,,,"['English', 'Marathi', 'Hindi', 'Gujarati']","['N/A', 'N/A', 'N/A', 'N/A']",,,,,,Asst. Manager/ Manger (Administrative),Bachelor/Honors,At least 5 years,Age at least 28 years,"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","•Administration
•Health Safety and Environment
•Safety and Security Management",0.683333333,"Account reconciliation expert, Account reconciliations, Analytical, Business Objects, Company Platforms: Business Objects, Company Platforms: DRAS, Company Platforms: Eagle, Company Platforms: Lombardi, Company Platforms: Pega, Company Platforms: Workbench, Complex problem solving, DRAS, Detail-oriented, Eagle Accounting System, Effective time management, Expert in MS Office Suite, Internet, Lombardi, MS Excel, MS Office: Database, MS Office: Outlook, MS Office: Pivot tables, MS Office: V-look up, MS Power Point, MS Word, Macros, Microsoft Office, PEGA, Pivot Tables, Spreadsheets, Superior research skills, Variance analysis, Workbench."
