address,career_objective,skills,educational_institution_name,degree_names,passing_years,educational_results,result_types,major_field_of_studies,professional_company_names,company_urls,start_dates,end_dates,related_skils_in_job,positions,locations,responsibilities,extra_curricular_activity_types,extra_curricular_organization_names,extra_curricular_organization_links,role_positions,languages,proficiency_levels,certification_providers,certification_skills,online_links,issue_dates,expiry_dates,job_position_name,educationaL_requirements,experiencere_requirement,age_requirement,responsibilities1,skills_required,matched_score,skills_text
,"Leadership and team building oriented mentality. Working towards of being a better professional, someone on whom a company can easily rely on. Looking for roles where I can learn and grow my skillset.","['DBMS', 'RDBMS', 'Software Developer', 'Software Engineer', 'Java', 'SAS', 'SQL', 'Business Intelligence', 'Learning Algorithm', 'Machine Learning', 'Python']",['Vellore Institute of Technology (VIT)'],['Integrated B.Tech & M.Tech'],['2021'],['N/A'],['N/A'],['Software Engineering'],['Cognibot'],['N/A'],['May 2020'],['Dec 2020'],"[['Software Development', 'Teamwork']]",['Intern'],['N/A'],"15+ Years Banking Experience
Audit/Inspection/ICC Leadership
Internal Audit & Compliance
Risk-Based Operational Reviews
System-Based Audit Expertise
Knowledge of Bangladeshi Laws",['Programming'],['N/A'],['N/A'],['Python Programming'],,,,,,,,Head of Internal Control & Compliance (ICC) - SEVP/DMD,"Masters, Master of Business Administration (MBA), Master of Business Management (MBM)",At least 15 years,Age at most 52 years,"15+ Years Banking Experience
Audit/Inspection/ICC Leadership
Internal Audit & Compliance
Risk-Based Operational Reviews
System-Based Audit Expertise
Knowledge of Bangladeshi Laws","AUDIT AND INSPECTION
Banking
Internal Audit",0.346666667,"Business Intelligence, DBMS, Java, Learning Algorithm, Machine Learning, Python, RDBMS, SAS, SQL, Software Developer, Software Engineer."
"Pittsburgh, PA","Industrious recent computer science graduate with a zeal for innovation. Seeking a position at Sikka Software, where the strategic focus on delighting users aligns with my creativity and desire to enhance social events through technology.","['Java', 'Unix', 'Git', 'Swift', 'SQL', 'HTML/CSS']",['University of Pittsburgh'],['B.S.'],['2021'],['3.91'],['GPA'],['Computer Science'],"['Student Coder Group', 'University of Pittsburgh Soccer']","['N/A', 'N/A']","['September 2018', 'September 2017']","['May 2021', 'May 2021']","[['Mentoring', 'Code Review', 'Event Organization'], ['Leadership', 'Mentoring', 'Communication']]","['Mentor', 'Captain']","['N/A', 'N/A']","Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution",,,,,,,,,,,,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",Bachelor/Honors,4 to 5 years,,"Hardware & Network Installation
Troubleshooting & Diagnostics
User Training & Capacity Building
Hardware Replacement
Fault Repair & System Setup
Software License & Account Management
Backup Management
System Updates & Maintenance
Server & Storage Management
Documentation & Technical Specifications
Data Protection & Disaster Recovery
Storage & Database Planning
Power & Disk Backup
Incident Management & Escalation
Service Restoration
User Communication & Verification
Incident Classification & Resolution
Major Incident Escalation
Problem & Error Management
Task Assignment & Execution","Cisco
Linux
Operation & Maintenance of Server",0.85,"Git, HTML/CSS, Java, SQL, Swift, Unix."
,,"['API', 'Approach', 'ATL', 'audio', 'backup', 'broadcast', 'C++', 'CLI', 'com', 'CA', 'Hardware', 'concept', 'Content', 'clients', 'documentation', 'dynamic HTML5', 'editing', 'XML', 'FTP', 'functional', 'drawing', 'GUI', 'http', 'IDs', 'Innovation', 'explorer', 'IP', 'JavaScript', 'json', 'LAN', 'MB', 'C#', 'MFC', 'office', 'Win', 'Windows', '2000', 'migration', 'NAS', 'OOP', 'page', 'Proxy', 'rendering', 'SAN', 'Scrum', 'servers', 'specification', 'team management', 'threads', 'troubleshoot', 'Video', 'Video Editing', 'Visual C++', 'workflow', 'writer']","['Illinois Institute of Technology', 'National Institute of Technology']","['M.S', 'B.E']","['N/A', 'N/A']","['N/A', 'N/A']","['N/A', 'N/A']","['Computer Science', 'Electronics and Communication Engineering']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['September 2009', 'November 2005', 'August 1997', 'August 1994']","['Current', 'August 2009', 'October 2005', 'July 1997']","[['Visual C++', 'Windows', 'STL', 'OOP', 'MFC', 'threads', 'file maps', 'ATL', 'IPC', 'FTP', 'TCP', 'HTTP', 'XML', 'JSON', 'services', 'web services', 'REST API', 'SOA', 'media formats and standards', 'codec SDK and integration', 'MPEG-DASH', 'API design and documentation'], ['team management', 'development process document', 'peer code review', 'crash dump analysis'], ['C++', 'Win32', 'threads', 'GUI'], ['Project media management tools', 'Render Bank', 'video effects']]","['Software Engineering Manager', 'Software Engineering Manager', 'Principal Software Engineer', 'Software Engineer']","['City , State', 'City , State', 'City , State', 'City , State']","Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation",,,,,,,,,,,,Asst. Manager/ Manger (Administrative),Bachelor/Honors,At least 5 years,Age at least 28 years,"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","•Administration
•Health Safety and Environment
•Safety and Security Management",0.716666667,"2000, API, ATL, Approach, C#, C++, CA, CLI, Content, FTP, GUI, Hardware, IDs, IP, Innovation, JavaScript, LAN, MB, MFC, NAS, OOP, Proxy, SAN, Scrum, Video, Video Editing, Visual C++, Win, Windows, XML, audio, backup, broadcast, clients, com, concept, documentation, drawing, dynamic HTML5, editing, explorer, functional, http, json, migration, office, page, rendering, servers, specification, team management, threads, troubleshoot, workflow, writer."
,,"['Data Science', 'Logistic Regression', 'Clustering', 'Data Structures', 'Software Engineer', 'Data Analytics', 'Machine Learning', 'Visual Studio', 'Statistical Analysis', 'Linux', 'Unix', 'Python', 'Software Developer']",['University of Mangalore'],['Bsc (IT)'],['2019'],['N/A'],['N/A'],['Information Technology'],['Systemica Consultants'],['N/A'],['Apr 2019'],['Till date'],"[['Dashboards', 'Analytical Front-ends', 'Machine Learning', 'Statistical Modeling', 'Data Management']]",['SDE'],['N/A'],"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification",['Project'],['N/A'],[None],['Training and deploying a machine model.'],,,,,,,,Sr.Officer / Executive - Internal Audit,"Master of Commerce (MCom) in Accounting, Must have CACC certification from any CA firm",2 to 4 years,,"Internal Audit Assistance
Voucher & Bill Verification
Cost Sheet Analysis
L/C Voucher Verification
Expense Verification
Salary & Wages Verification
Market Rate Verification","Having CACC from reputed CA Firm
Internal Audit and Compliance",0.576666667,"Clustering, Data Analytics, Data Science, Data Structures, Linux, Logistic Regression, Machine Learning, Python, Software Developer, Software Engineer, Statistical Analysis, Unix, Visual Studio."
,,"['Mathematical modelling', 'Machine Learning', 'Predictive Analysis', 'Artificial Intelligence', 'AWS deployment', 'Data gathering', 'Data Mining', 'Python']",['Sanghvi College of Engineering'],['B.Tech'],['2019'],['N/A'],['N/A'],['N/A'],['BPM Foundation'],['N/A'],['Jun 2020'],['Ongoing'],"[['Data Sampling', 'Management of Agricultural Produce']]",['Data Manager'],['N/A'],"Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability",,,,,,,,,,,,DevOps Engineer,Bachelor/Honors,At least 3 years,,"Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability","Ansible
AWS Cloud
Cloud Platform
DevOps
Dockers and Kubernetes
Java
ReactJS
Terraform",0.716666667,"AWS deployment, Artificial Intelligence, Data Mining, Data gathering, Machine Learning, Mathematical modelling, Predictive Analysis, Python."
,"looking for an opportunity as an engineer or related position which offers key participation, team-oriented tasks, immediate challenges and career opportunities in a reputed organization which will help me deliver my best and upgrade my skills in engineering and meet the demands of the organization. To utilize my technical skills for achieving the target and developing the best performance in the organization. I would like to implement my innovative ideas, skills and creativity for accomplishing projects.","['Know-your-consumer (KYC)', 'Statistical process control', 'Cost reduction and avoidance', 'Systems Engineering', 'Systems Engineering management', 'Software systems engineering', 'Quality control', 'Failure analysis', 'Tools of operations research', 'MS Office', 'Auto CAD', 'inspection', 'Lean manufacturing', 'process control', 'process design', 'simulation', 'system configuration']","['Oklahoma Christian University', 'Sastra University, Tanjore Tamil Nadu']","['Master of Science', 'Bachelor of Technology']","['current', '2016']","['3.6', '6.97']","['GPA', 'GPA']","['Engineering Management', 'Chemical Engineering']","['Company Name', 'Company Name']","[None, None]","['06/2014', 'N/A']","['06/2014', 'N/A']","[['Lean techniques', 'Kaizen Events'], ['extraction', 'Nutraceuticals', 'sub-critical Carbon-di-oxide']]","['Engineering Intern', 'N/A']","['N/A', 'N/A']","iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality",,,,,,,,,,,,Senior iOS Engineer,Bachelor of Science (BSc) in Computer Science,At least 4 years,,"iOS Lifecycle
Requirement Analysis
Native Frameworks
iOS Development
API Integration
Technical Communication
UI Design
Performance Optimization
Feature Collaboration
Bug Fixing
Code Translation
High-Performance Development
Task Management
Cross-Team Collaboration
Code Quality","iOS
iOS App Developer
iOS Application Development
iOS Development
Mobile apps Developer (iOS)
Native IOS
Swift (iOS)
Swift UI",0.85,"Auto CAD, Cost reduction and avoidance, Failure analysis, Know-your-consumer (KYC), Lean manufacturing, MS Office, Quality control, Software systems engineering, Statistical process control, Systems Engineering, Systems Engineering management, Tools of operations research, inspection, process control, process design, simulation, system configuration."
"2383 Suwanee Pointe Drive, Lawrenceville, GA 30043",,"['Accounting', 'Sales', 'Inventory', 'Payroll', 'Reconciliations', 'Bookkeeper', 'Audits', 'Operations', 'Accounts Payable', 'Accounts Receivable', 'Assembly', 'Closings', 'Contracts', 'Customer Service', 'Direct Sales', 'Fixed Assets', 'Food Safety', 'Government Contracts', 'Logistics', 'Maintenance', 'Quality Assurance', 'Receptionist', 'Retail Sales', 'Shipping', 'USDA', 'Staffing', 'Cash', 'Clerk', 'Merchandising', 'Ordering', 'Automated Payroll', 'Payroll Processing', 'Software Training', 'Training', 'Accountant', 'Credit', 'Billing', 'CSI', 'Excel', 'MS Excel', 'Networking', 'Forecasting', 'GL', 'Telephone', 'Adjustments', 'Audit', 'Balance Sheet', 'Budgeting', 'Monthly Sales', 'Sales Tax', 'Annuities', 'CPA', 'Life Insurance', 'Procedure Writing', 'Project Management', 'Public Relations', 'Team Building', 'Administrative Manager', 'HR', 'Microsoft Office', 'Purchase Orders']","['Dallas Theological Seminary', 'Marshall University', 'Hocking Technical College']","['Master of Arts', 'Bachelor of Arts', 'Associates of Applied Science']","[None, None, None]","[None, None, '4.0']","[None, None, 'GPA']","['Christian Education', 'Economics', 'Accounting']","['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None, None, None]","['August 2014', 'February 2014', 'January 2005', 'January 2003', 'January 2002', 'January 2000', 'January 1998', 'January 1999']","['May 2015', 'June 2014', 'February 2014', 'January 2004', 'January 2002', 'January 2002', 'January 2000', 'January 2000']","[['Accounts Payable', 'Accounts Receivable', 'Audit', 'Balance Sheet', 'Payroll', 'Sales Tax', 'Inventory', 'Budgeting', 'Accounting'], ['Accounts Receivable', 'Accounts Payable', 'HR', 'Payroll', 'Inventory', 'Purchase Orders', 'Accounting', 'Microsoft Office'], ['Accounting', 'Logistics', 'Production', 'Direct Sales', 'Customer Service', 'Fixed Assets', 'Inventory', 'Government Contracts', 'Financial Statement Reporting', 'Food Safety', 'Quality Assurance'], ['Personnel Solutions', 'Sales', 'Interviewing', 'Advising'], ['Supervision', 'Computer Networking', 'Software Upgrades', 'MS Excel', 'Audit'], ['Supervision', 'Training', 'Merchandising', 'Inventory'], ['Software Training', 'Troubleshooting', 'Accounting Procedures', 'Coordination'], ['Bookkeeping', 'Supervision', 'Accounting Procedures', 'Reconciliation']]","['Accountant', 'District Administrative Manager', 'Business Manager', 'Staffing Manager', 'Accounting Manager', 'General Merchandise Department Manager', 'Accounting Software Consultant', 'Accountant']","['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State']","Machine Learning Design
Data Analysis
Model Training
AI Integration
Innovation
Cross-Functional Collaboration
Model Deployment
Documentation
Analytical Skills
Communication
Team Collaboration",['Board of Directors Member'],['Food Bank of Corpus Christi'],[None],['N/A'],,,['N/A'],[['N/A']],[None],[None],[None],AI Engineer,"Bachelors or Masters degree in Computer Science, Engineering, or a related field.",,,"Machine Learning Design
Data Analysis
Model Training
AI Integration
Innovation
Cross-Functional Collaboration
Model Deployment
Documentation
Analytical Skills
Communication
Team Collaboration","Python
R or Java
TensorFlow
PyTorch
Scikit-learn.",0.55,"Accountant, Accounting, Accounts Payable, Accounts Receivable, Adjustments, Administrative Manager, Annuities, Assembly, Audit, Audits, Automated Payroll, Balance Sheet, Billing, Bookkeeper, Budgeting, CPA, CSI, Cash, Clerk, Closings, Contracts, Credit, Customer Service, Direct Sales, Excel, Fixed Assets, Food Safety, Forecasting, GL, Government Contracts, HR, Inventory, Life Insurance, Logistics, MS Excel, Maintenance, Merchandising, Microsoft Office, Monthly Sales, Networking, Operations, Ordering, Payroll, Payroll Processing, Procedure Writing, Project Management, Public Relations, Purchase Orders, Quality Assurance, Receptionist, Reconciliations, Retail Sales, Sales, Sales Tax, Shipping, Software Training, Staffing, Team Building, Telephone, Training, USDA."
,,"['Deep learning', 'Python', 'SQL', 'Keras', 'PyTorch', 'PySpark', 'Data Science', 'Data Analysis', 'Machine Learning', 'Natural Language Processing', 'Artificial Intelligence', 'Computer Vision', 'Pattern Recognition', 'NLP', 'OpenCV', 'Image Processing']","['Indian Institute of Technology (IIT), Kharagpur']",['Dual Degree (B.tech + M.Tech)(Chemical)'],['2019'],['N/A'],[None],['Chemical'],['Innoplexus'],[None],['Nov 2019'],['Till Date'],"[['Computer Vision', 'NLP', 'Deep Learning', 'Image Processing']]",['Data Scientist'],['N/A'],"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation",['Other Activities'],['DataCamp'],[None],['Natural Language Mastery'],,,,,,,,Asst. Manager/ Manger (Administrative),Bachelor/Honors,At least 5 years,Age at least 28 years,"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","•Administration
•Health Safety and Environment
•Safety and Security Management",0.75,"Artificial Intelligence, Computer Vision, Data Analysis, Data Science, Deep learning, Image Processing, Keras, Machine Learning, NLP, Natural Language Processing, OpenCV, Pattern Recognition, PySpark, PyTorch, Python, SQL."
,,"['budgeting', 'CAD', 'construction management', 'engineer', 'film', 'hiring', 'inspection', 'laser', 'machinery', 'managing', 'mechanical', 'negotiations', 'processes', 'process improvement', 'project management', 'quality', 'simulation', 'SPC', 'strategy', 'supervision', 'system administrator', 'Paper converting equipment', 'Facility and plant modifications', 'DMF and Project Work Process', 'Written and verbal communication skills', 'AutoCAD', 'Excel']",['University of Idaho - School of Engineering'],['Bachelor of Science'],['N/A'],['N/A'],['N/A'],['Mechanical Engineering'],"['Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None, None, None, None]","['May 2011', 'January 2009', 'November 2005', 'November 2000', 'January 1993', 'November 1992', 'January 1984']","['Current', 'May 2011', 'January 2009', 'November 2005', 'November 2000', 'January 1993', 'November 1992']","[['project management', 'capital projects', 'engineering talent', 'venture summaries', 'hiring'], ['safe work performance', 'contract adherence', 'maintenance group', 'lubrication', 'precision maintenance work', 'sustainable PM processes', 'BOMs', 'procedure based job plans'], ['PM program', 'mechanical work standards', 'job plan library', 'CMMS', 'RCM methodology', 'CMMS system administration', 'tools development', 'PM processes'], ['laser patterning', 'lamination process', 'web handling', 'SPC strategy', 'GR&R practices', 'adhesive improvement', 'task force leadership'], ['budgeting', 'capital improvement', 'construction management', 'vendor negotiations', 'installation and startup', 'project management'], ['utilization improvement plans'], ['design engineer', 'machinery development', 'equipment layouts', 'CAD installation', 'simulation models']]","['Engineering Manager', 'Manager - Maintenance and Reliability', 'Supervisor Reliability Engineer', 'Process & Tooling Engineer', 'Converting Plant Engineer', 'Senior Converting Analyst', 'Development Designer, Mechanical Engineer, Senior Mechanical Engineer']","['City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State', 'City , State']","Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




",,,,,,,,,,,,Site Engineer,Bachelor of Science (BSc) in Civil Engineering,1 to 2 years,Age 25 to 30 years,"Supervision
Monitoring
Construction
Estimation
Planning
Material Management
Project Coordination
Quality Assurance
Cost Control
Inventory
Operations
Safety
Error Escalation
Miscellaneous Tasks




","AutoCAD
Communication and negotiation skills
Internet
MS Office",0.75,"AutoCAD, CAD, DMF and Project Work Process, Excel, Facility and plant modifications, Paper converting equipment, SPC, Written and verbal communication skills, budgeting, construction management, engineer, film, hiring, inspection, laser, machinery, managing, mechanical, negotiations, process improvement, processes, project management, quality, simulation, strategy, supervision, system administrator."
,,"['C#', 'ASP.NET', 'Visual Basic', 'Ms Visual Studio', 'Ms Office Suite (Word, Excel, Project, PowerPoint, Access, Outlook, Visio)', 'Simulations using Witness13 and SIMIO', 'ERP-SAP', 'SAS-STAT', 'AutoCAD', 'budgeting', 'CNC', 'Continuous Improvement', 'data collection', 'Product Development and Design', 'documentation', 'ERP', 'grinders', 'Inventory Control', 'ISO', 'Languages', 'lathe', 'layout', 'layout design', 'Logistics', 'materials', 'Access', 'Excel', 'Outlook', 'PowerPoint', 'Word', 'new product development', 'payroll', 'philosophy', 'process improvement', 'process design', 'processes', 'Project Management', 'project plans', 'quality', 'quality control', 'research', 'Safety', 'SAP', 'SAS', 'simulation', 'Six Sigma', 'SQL', 'Statistical Process Control', 'Supply Chain', 'Visio']","['University of Texas Arlington', 'Federal University of Technology']","['Master of Science', 'Bachelor of Engineering']","['December 2014', 'June 2004']","['4.00', 'N/A']","['GPA', 'N/A']","['Industrial and Manufacturing Engineering', 'Materials and Metallurgical Engineering']","['Company Name', 'Company Name', 'Company Name', 'Company Name']","[None, None, None, None]","['08/2014', '01/2011', '01/2007', '01/2005']","['12/2014', '01/2013', '12/2010', '12/2006']","[['Visual Basic 6', 'statistical techniques', 'SIMIO'], ['process design', '5S technique', 'cell technology', 'ROI analysis', 'ergonomics', 'Kaizen', '5S', 'value stream mapping'], ['workstation layout', 'ergonomic philosophy', '5S methodologies', 'capital project plans', 'research and development', 'Methods Time Measurement (MTM)', 'DMAIC'], ['root cause analysis', 'CAPA', 'ISO 90001', 'ISO 14001']]","['Industrial Engineering Intern', 'Industrial Engineer', 'Industrial Engineer', 'Manufacturing Quality Engineer']","['City , State', 'N/A', 'N/A', 'City']","Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","['Membership', 'Membership', 'Volunteering']","['Institute of Industrial Engineers', 'Tau Beta Pi Engineering Honor Society', 'Mission Arlington']","[None, None, None]","['Member', 'Member', 'Volunteer']",,,['PMI'],[['Project Management']],[None],['July 2013'],['N/A'],Asst. Manager/ Manger (Administrative),Bachelor/Honors,At least 5 years,Age at least 28 years,"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","•Administration
•Health Safety and Environment
•Safety and Security Management",0.826666667,"ASP.NET, Access, AutoCAD, C#, CNC, Continuous Improvement, ERP, ERP-SAP, Excel, ISO, Inventory Control, Languages, Logistics, Ms Office Suite (Word, Excel, Project, PowerPoint, Access, Outlook, Visio), Ms Visual Studio, Outlook, PowerPoint, Product Development and Design, Project Management, SAP, SAS, SAS-STAT, SQL, Safety, Simulations using Witness13 and SIMIO, Six Sigma, Statistical Process Control, Supply Chain, Visio, Visual Basic, Word, budgeting, data collection, documentation, grinders, lathe, layout, layout design, materials, new product development, payroll, philosophy, process design, process improvement, processes, project plans, quality, quality control, research, simulation."
,,"['Plastics Manufacturing Processes', 'Process Engineering & QA Management', 'New product design and development', 'AutoCAD', 'Bluehill testing software', 'Solidworks', 'Algore FEA', 'Matlab', 'Microsoft Office', 'ISO 9001/AS9100 standards', 'ASTM Material testing and chemical evaluations of materials', 'Design and drafting of custom seal solutions', 'ProE', 'Ansys', 'LabView']","['University of Texas', 'FE-Texas']","['BS', None]","['2006', '2010']","[None, None]","[None, None]","['Mechanical Engineering', None]","['Company Name', 'Company Name', 'Company Name']","[None, None, None]","['June 2010', 'June 2007', 'August 2006']","['Current', 'June 2010', 'May 2007']","[['process qualification', 'injection molding', 'compression molding', 'material testing', 'quality standards'], ['sealing solutions', 'material evaluation', 'testing reports', 'flow calculations', 'vibration measurements', 'electrical measurements'], None]","['Engineering Supervisor', 'Design Engineer', 'Project Engineer']","['City , State', 'City , State', None]","Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation",,,,,,,,,,,,Mechanical Designer,Bachelor’s degree in Mechanical Engineering from a reputed institute.,At least 5 years,Age at least 24 years,"Design Creation
CAD Drawings
Design Optimization
Team Collaboration
Compliance Assurance
Design Reviews
Manufacturing Support
Documentation","AutoCAD
Solidworks",0.85,"ASTM Material testing and chemical evaluations of materials, Algore FEA, Ansys, AutoCAD, Bluehill testing software, Design and drafting of custom seal solutions, ISO 9001/AS9100 standards, LabView, Matlab, Microsoft Office, New product design and development, Plastics Manufacturing Processes, ProE, Process Engineering & QA Management, Solidworks."
,"A Data Science enthusiast with a demonstrated history of working in Banking industry. Currently working on real life Data Science projects with interest in Predictive Analytics, Machine Learning and Deep Learning.","['Machine Learning', 'Data Mining', 'Artificial Intelligence', 'Natural Language Processing', 'Predictive Modeling', 'Financial Analysis', 'Python', 'SQL', 'Pandas', 'Time Series Analysis']","['NK College of Commerce, Mumbai', 'AlS School of Data Science Mumbai']","['B.Com', 'MSc']","['2017', '2019']","['N/A', 'N/A']","['N/A', 'N/A']","['Commerce', 'Data Science']",['KT banks and holdings'],['N/A'],['Jun 2018'],['till date'],"[['Data Analysis', 'Predictive Modeling']]",['Data Analyst'],['N/A'],"Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution",['AI on the cloud'],['Google Cloud Platform'],[None],['N/A'],,,,,,,,"Manager- Human Resource Management (HRM)
","Masters degree in any discipline, Bachelor of Business Administration (BBA)",5 to 6 years,Age 25 to 40 years,"Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution","HRM Report
Human Resource Management
NGO",0.783333333,"Artificial Intelligence, Data Mining, Financial Analysis, Machine Learning, Natural Language Processing, Pandas, Predictive Modeling, Python, SQL, Time Series Analysis."
,,"['Software Development', 'Data Science', 'Data Analysis', 'Data Structure', 'Business Analytics', 'Artificial Intelligence', 'Machine Learning', 'Software Engineering', 'Java', 'Powerbi', 'Tableau', 'SQL', 'DBMS', 'Deep learning']","['HEM College, Indore']",['B.Tech'],['2020'],['N/A'],['N/A'],['N/A'],['ZoomBot'],[None],['Nov 2020'],['till date'],[None],['Intern at Machine Learning and cognitive division'],['N/A'],"Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting",['Achievement'],['Data Analyst Python Programming'],[None],['N/A'],,,,,,,,Database Administrator (DBA),Bachelor of Science (BSc) in Computer Science,At least 1 year,Age 25 to 40 years,"Database Design & Development
SQL Query Optimization
Data Integrity & Security
BI Solutions Development
ETL Process Implementation
Database Maintenance
Backup & Restore Management
Index Rebuilding & Performance Tuning
SQL Server Clustering & High Availability
SQL Server Replication
High Availability Group Management
Database Monitoring & Troubleshooting","ASP.NET MVC Strong understanding of database design
Database Administrator (DBA)
Database management
Elasticsearch
MongoDB
MySQL database
NoSQL database
REDIS",0.85,"Artificial Intelligence, Business Analytics, DBMS, Data Analysis, Data Science, Data Structure, Deep learning, Java, Machine Learning, Powerbi, SQL, Software Development, Software Engineering, Tableau."
